cruise,time,latitude,longitude,line,station,scientific_name,larvae_10m2
,UTC,degrees_north,degrees_east,,,,Larvae 10/M^2
199410,1994-10-04T11:55:00Z,31.416666,-121.99,90.0,90.0,Idiacanthus antrostomus,4.76
199410,1994-10-04T11:55:00Z,31.416666,-121.99,90.0,90.0,Lestidiops ringens,14.28
199410,1994-10-04T11:55:00Z,31.416666,-121.99,90.0,90.0,Notolychnus valdiviae,4.76
199410,1994-10-04T11:55:00Z,31.416666,-121.99,90.0,90.0,Symbolophorus californiensis,9.52
199410,1994-10-04T11:55:00Z,31.416666,-121.99,90.0,90.0,Tetragonurus cuvieri,4.76
199410,1994-10-04T11:55:00Z,31.416666,-121.99,90.0,90.0,Triphoturus mexicanus,4.76
199410,1994-10-04T11:55:00Z,31.416666,-121.99,90.0,90.0,Vinciguerria lucetia,142.8
199501,1995-01-10T02:37:00Z,31.418333,-121.99333,90.0,90.0,Ceratoscopelus townsendi,8.54
199501,1995-01-10T02:37:00Z,31.418333,-121.99333,90.0,90.0,Cyclothone signata,8.54
199501,1995-01-10T02:37:00Z,31.418333,-121.99333,90.0,90.0,Diogenichthys atlanticus,4.27
199501,1995-01-10T02:37:00Z,31.418333,-121.99333,90.0,90.0,Lestidiops ringens,4.27
199501,1995-01-10T02:37:00Z,31.418333,-121.99333,90.0,90.0,Symbolophorus californiensis,4.27
199501,1995-01-10T02:37:00Z,31.418333,-121.99333,90.0,90.0,Vinciguerria lucetia,8.54
199504,1995-04-11T01:10:00Z,31.418333,-121.99,90.0,90.0,Bathylagus pacificus,4.83
199504,1995-04-11T01:10:00Z,31.418333,-121.99,90.0,90.0,Ceratoscopelus townsendi,4.83
199504,1995-04-11T01:10:00Z,31.418333,-121.99,90.0,90.0,Cyclothone,14.49
199504,1995-04-11T01:10:00Z,31.418333,-121.99,90.0,90.0,Lampanyctus ritteri,19.32
199504,1995-04-11T01:10:00Z,31.418333,-121.99,90.0,90.0,Microstoma,4.83
199504,1995-04-11T01:10:00Z,31.418333,-121.99,90.0,90.0,Sardinops sagax,38.64
199504,1995-04-11T01:10:00Z,31.418333,-121.99,90.0,90.0,Scomber japonicus,14.49
199504,1995-04-11T01:10:00Z,31.418333,-121.99,90.0,90.0,Stenobrachius leucopsarus,24.15
199504,1995-04-11T01:10:00Z,31.418333,-121.99,90.0,90.0,Teleostei,4.83
199504,1995-04-11T01:10:00Z,31.418333,-121.99,90.0,90.0,Trachurus symmetricus,48.3
199504,1995-04-11T01:10:00Z,31.418333,-121.99,90.0,90.0,Triphoturus mexicanus,19.32
199507,1995-07-11T03:51:00Z,31.416666,-121.99,90.0,90.0,Argyropelecus affinis,5.09
199507,1995-07-11T03:51:00Z,31.416666,-121.99,90.0,90.0,Bathylagoides wesethi,15.27
199507,1995-07-11T03:51:00Z,31.416666,-121.99,90.0,90.0,Ceratoscopelus townsendi,40.72
199507,1995-07-11T03:51:00Z,31.416666,-121.99,90.0,90.0,Cyclothone signata,20.36
199507,1995-07-11T03:51:00Z,31.416666,-121.99,90.0,90.0,Diaphus,5.09
199507,1995-07-11T03:51:00Z,31.416666,-121.99,90.0,90.0,Lampanyctus,5.09
199507,1995-07-11T03:51:00Z,31.416666,-121.99,90.0,90.0,Lampanyctus regale,5.09
199507,1995-07-11T03:51:00Z,31.416666,-121.99,90.0,90.0,Myctophidae,5.09
199507,1995-07-11T03:51:00Z,31.416666,-121.99,90.0,90.0,Protomyctophum crockeri,10.18
199507,1995-07-11T03:51:00Z,31.416666,-121.99,90.0,90.0,Triphoturus mexicanus,20.36
199507,1995-07-11T03:51:00Z,31.416666,-121.99,90.0,90.0,Vinciguerria lucetia,412.29
199510,1995-10-16T17:03:00Z,31.418333,-121.988335,90.0,90.0,Bathylagoides wesethi,8.34
199510,1995-10-16T17:03:00Z,31.418333,-121.988335,90.0,90.0,Desmodema lorum,4.17
199510,1995-10-16T17:03:00Z,31.418333,-121.988335,90.0,90.0,Diaphus,4.17
199510,1995-10-16T17:03:00Z,31.418333,-121.988335,90.0,90.0,Triphoturus mexicanus,8.34
199510,1995-10-16T17:03:00Z,31.418333,-121.988335,90.0,90.0,Vinciguerria lucetia,12.51
199602,1996-02-03T20:40:00Z,31.418333,-121.988335,90.0,90.0,Argyropelecus sladeni,9.8
199602,1996-02-03T20:40:00Z,31.418333,-121.988335,90.0,90.0,Lampanyctus,4.9
199602,1996-02-03T20:40:00Z,31.418333,-121.988335,90.0,90.0,Leuroglossus stilbius,4.9
199602,1996-02-03T20:40:00Z,31.418333,-121.988335,90.0,90.0,Protomyctophum crockeri,4.9
199602,1996-02-03T20:40:00Z,31.418333,-121.988335,90.0,90.0,Stenobrachius leucopsarus,4.9
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Arctozenus risso,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Argyropelecus hemigymnus,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Aristostomias scintillans,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Bathylagoides wesethi,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Benthalbella dentata,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Ceratoscopelus townsendi,19.92
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Chiasmodon subniger,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Cyclothone signata,89.64
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Danaphos oculatus,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Diogenichthys atlanticus,9.96
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Hygophum reinhardtii,14.94
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Idiacanthus antrostomus,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Lampanyctus,39.84
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Lampanyctus hawaiiensis,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Lampanyctus regale,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Lampanyctus ritteri,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Melamphaes parvus,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Myctophidae,14.94
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Myctophum nitidulum,9.96
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Notoscopelus resplendens,9.96
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Protomyctophum crockeri,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Scopelosaurus,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Sternoptyx,4.98
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Stomias atriventer,9.96
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Triphoturus mexicanus,44.82
199604,1996-04-20T07:44:00Z,31.418333,-121.99167,90.0,90.0,Vinciguerria lucetia,129.48
199608,1996-08-11T19:32:00Z,31.42,-121.99167,90.0,90.0,Argyropelecus sladeni,5.23
199608,1996-08-11T19:32:00Z,31.42,-121.99167,90.0,90.0,Bathylagoides wesethi,88.91
199608,1996-08-11T19:32:00Z,31.42,-121.99167,90.0,90.0,Ceratoscopelus townsendi,5.23
199608,1996-08-11T19:32:00Z,31.42,-121.99167,90.0,90.0,Cyclothone signata,10.46
199608,1996-08-11T19:32:00Z,31.42,-121.99167,90.0,90.0,Symbolophorus californiensis,5.23
199608,1996-08-11T19:32:00Z,31.42,-121.99167,90.0,90.0,Tarletonbeania crenularis,5.23
199608,1996-08-11T19:32:00Z,31.42,-121.99167,90.0,90.0,Teleostei,5.23
199608,1996-08-11T19:32:00Z,31.42,-121.99167,90.0,90.0,Trachurus symmetricus,10.46
199608,1996-08-11T19:32:00Z,31.42,-121.99167,90.0,90.0,Triphoturus mexicanus,20.92
199608,1996-08-11T19:32:00Z,31.42,-121.99167,90.0,90.0,Vinciguerria lucetia,125.52
199610,1996-10-17T19:35:00Z,31.42,-121.995,90.0,90.0,Bathylagoides wesethi,34.72
199610,1996-10-17T19:35:00Z,31.42,-121.995,90.0,90.0,Ceratoscopelus townsendi,34.72
199610,1996-10-17T19:35:00Z,31.42,-121.995,90.0,90.0,Chauliodus macouni,4.96
199610,1996-10-17T19:35:00Z,31.42,-121.995,90.0,90.0,Cyclothone acclinidens,4.96
199610,1996-10-17T19:35:00Z,31.42,-121.995,90.0,90.0,Cyclothone signata,24.8
199610,1996-10-17T19:35:00Z,31.42,-121.995,90.0,90.0,Diogenichthys atlanticus,24.8
199610,1996-10-17T19:35:00Z,31.42,-121.995,90.0,90.0,Sternoptyx,4.96
199610,1996-10-17T19:35:00Z,31.42,-121.995,90.0,90.0,Stomias atriventer,19.84
199610,1996-10-17T19:35:00Z,31.42,-121.995,90.0,90.0,Tetragonurus cuvieri,9.92
199610,1996-10-17T19:35:00Z,31.42,-121.995,90.0,90.0,Vinciguerria lucetia,426.56
199610,1996-10-17T19:35:00Z,31.42,-121.995,90.0,90.0,Vinciguerria poweriae,4.96
199702,1997-02-03T01:39:00Z,31.418333,-121.99,90.0,90.0,Benthalbella dentata,4.82
199702,1997-02-03T01:39:00Z,31.418333,-121.99,90.0,90.0,Protomyctophum crockeri,4.82
199702,1997-02-03T01:39:00Z,31.418333,-121.99,90.0,90.0,Symbolophorus californiensis,4.82
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Bathylagoides wesethi,51.04
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Ceratoscopelus townsendi,4.64
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Chiasmodon subniger,4.64
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Cyclothone signata,46.4
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Lampanyctus,27.84
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Lampanyctus ritteri,13.92
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Melamphaes lugubris,4.64
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Protomyctophum crockeri,4.64
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Sardinops sagax,320.16
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Scomber japonicus,13.92
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Stenobrachius leucopsarus,18.56
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Sternoptychidae,4.64
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Stomias atriventer,4.64
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Symbolophorus californiensis,4.64
199704,1997-04-07T02:19:00Z,31.416666,-121.99167,90.0,90.0,Trachurus symmetricus,106.72
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Argyropelecus lychnus,5.17
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Bathylagoides wesethi,129.25
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Cyclothone signata,5.17
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Diaphus,5.17
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Diogenichthys atlanticus,15.51
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Lampadena urophaos,10.34
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Lestidiops ringens,10.34
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Protomyctophum crockeri,15.51
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Symbolophorus californiensis,5.17
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Tetragonurus cuvieri,5.17
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Triphoturus mexicanus,10.34
199709,1997-09-25T00:39:00Z,31.415,-121.99167,90.0,90.0,Vinciguerria lucetia,351.56
199802,1998-01-27T20:58:00Z,31.418333,-121.99,90.0,90.0,Arctozenus risso,4.6
199802,1998-01-27T20:58:00Z,31.418333,-121.99,90.0,90.0,Argyropelecus sladeni,4.6
199802,1998-01-27T20:58:00Z,31.418333,-121.99,90.0,90.0,Bathylagoides wesethi,4.6
199802,1998-01-27T20:58:00Z,31.418333,-121.99,90.0,90.0,Diogenichthys atlanticus,4.6
199802,1998-01-27T20:58:00Z,31.418333,-121.99,90.0,90.0,Protomyctophum crockeri,4.6
199802,1998-01-27T20:58:00Z,31.418333,-121.99,90.0,90.0,Symbolophorus californiensis,4.6
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Aristostomias scintillans,3.61
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Benthalbella dentata,3.61
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Ceratoscopelus townsendi,25.27
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Cyclothone signata,18.05
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Diogenichthys atlanticus,7.22
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Lampanyctus,7.22
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Lampanyctus steinbecki,3.61
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Myctophum nitidulum,3.61
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Sternoptyx,3.61
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Symbolophorus californiensis,7.22
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Tetragonurus cuvieri,3.61
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Triphoturus mexicanus,7.22
199803,1998-03-14T03:29:00Z,31.421665,-121.986664,90.0,90.0,Vinciguerria lucetia,39.71
199804,1998-04-07T08:16:00Z,31.418333,-121.99,90.0,90.0,Bathylagoides wesethi,4.39
199804,1998-04-07T08:16:00Z,31.418333,-121.99,90.0,90.0,Ceratoscopelus townsendi,4.39
199804,1998-04-07T08:16:00Z,31.418333,-121.99,90.0,90.0,Cyclothone signata,8.78
199804,1998-04-07T08:16:00Z,31.418333,-121.99,90.0,90.0,Diaphus,4.39
199804,1998-04-07T08:16:00Z,31.418333,-121.99,90.0,90.0,Myctophum nitidulum,4.39
199804,1998-04-07T08:16:00Z,31.418333,-121.99,90.0,90.0,Vinciguerria lucetia,26.34
199806,1998-06-19T23:31:00Z,31.416666,-121.988335,90.0,90.0,Ceratoscopelus townsendi,58.8
199806,1998-06-19T23:31:00Z,31.416666,-121.988335,90.0,90.0,Cyclothone signata,9.8
199806,1998-06-19T23:31:00Z,31.416666,-121.988335,90.0,90.0,Ichthyococcus irregularis,4.9
199806,1998-06-19T23:31:00Z,31.416666,-121.988335,90.0,90.0,Lampanyctus,14.7
199806,1998-06-19T23:31:00Z,31.416666,-121.988335,90.0,90.0,Myctophidae,4.9
199806,1998-06-19T23:31:00Z,31.416666,-121.988335,90.0,90.0,Notoscopelus resplendens,4.9
199806,1998-06-19T23:31:00Z,31.416666,-121.988335,90.0,90.0,Poromitra crassiceps,4.9
199806,1998-06-19T23:31:00Z,31.416666,-121.988335,90.0,90.0,Triphoturus mexicanus,117.6
199806,1998-06-19T23:31:00Z,31.416666,-121.988335,90.0,90.0,Vinciguerria lucetia,965.3
199806,1998-06-19T23:00:00Z,31.416666,-121.988335,90.0,90.0,Teleostei,1046.1
199807,1998-07-14T01:26:00Z,31.415,-121.99167,90.0,90.0,Bathylagoides wesethi,12.84
199807,1998-07-14T01:26:00Z,31.415,-121.99167,90.0,90.0,Ceratoscopelus townsendi,29.96
